,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Vacuole,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Cell_wall,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Vacuole,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Cell_wall,Kd,int_stoich,fb_pred,Kd_pred,Kd_pred_RF,fb_pred_RF
6779,YLR319C,YOL105C,11.187877759900031,12.546190566899975,0.5515473665696672,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,1.305,4.393,1.362,1.396,0.777,5.0,4.232,0.906,1.242,2.531,-6.0461785346716015,-1.108718675257499,-1.2392981,-6.120594,-6.068696697286006,-1.2291197377686611
6780,YLR319C,YOL151W,11.187877759900031,48.253838662000064,0.2509678638801459,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,5.0,5.0,1.743,0.767,0.0,1.737,1.124,1.229,0.956,1.657,-5.140726069241944,-1.9440220198749287,-1.7396312,-5.674236,-5.239703831262236,-1.8583136491101493
6781,YLR319C,YBR068C,11.187877759900031,96.77399632429986,0.1003173803238133,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,1.382,4.585,1.301,4.284,1.049,5.0,1.694,1.053,0.587,1.006,-4.116434145992903,-2.9446453891991577,-1.9614494,-5.243011,-4.672668910321103,-2.4386110731358563
6782,YNR055C,YLR319C,13.471434155299992,11.187877759900031,0.8148872925929003,0.0,0.708,4.221,4.0,0.639,0.0,4.329,4.168,0.0,0.0,0.545,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,-5.560736867259282,-1.835891105709,-1.2051213,-6.0238504,-5.723850835229039,-1.7104356962478473
6783,YLR319C,YEL013W,11.187877759900031,62.5707183311,0.6364337950977078,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,5.0,5.0,1.903,2.136,1.563,1.85,5.0,1.831,1.738,1.1,-4.784908796849934,-2.2863134911550227,-1.654063,-4.728634,-4.993831299006862,-2.0627425983604404
6784,YLR319C,YCL025C,11.187877759900031,11.0224418703,0.2573135613039167,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,1.518,4.349,1.238,4.24,0.894,5.0,1.611,0.822,0.0,1.076,-4.72702976107568,-2.337632307148064,-1.5304394,-5.9644556,-5.044429076372647,-2.0832494493513773
6785,YLR319C,YOR132W,11.187877759900031,32.31589102499996,0.8756011944383898,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,2.849,4.606,1.085,1.321,2.221,1.813,2.287,0.803,1.353,0.908,-5.14019884951276,-1.930527379952836,-1.7703094,-5.6789355,-5.421200696690054,-1.724509243709021
6786,YLR319C,YBL099W,11.187877759900031,331.76232521700024,0.7600078914023707,0.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,1.522,5.0,5.0,1.018,0.0,1.199,1.167,0.907,0.609,1.176,-3.914912768622635,-3.1493199738132147,-2.1633413,-5.1747546,-4.187572560217884,-2.9463075823754736
6787,YLR319C,YBR222C,11.187877759900031,45.975185169700026,0.7156340912581183,314.0,3.511,5.0,0.97,1.512,0.912,1.873,1.171,0.842,5.0,1.818,1.526,5.0,1.404,1.713,0.0,0.645,0.616,5.0,0.0,0.903,-4.021319006292844,-3.0392233507681463,-1.6583896,-5.3466463,-4.658728877150044,-2.4141578479545607
6788,YLR321C,YKL014C,20.672682792899906,57.30617981490008,0.8941545430917982,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.939,0.0,0.0,0.222,0.889,0.0,0.0,0.0,0.0,-5.667254385748418,-1.188384327893506,-1.3280575,-6.1340656,-5.820787657982662,-1.2435231625354248
6789,YLR321C,YLR399C,20.672682792899906,25.965606762500023,0.7931503494730768,192.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.58,1.077,0.639,0.0,0.593,0.0,0.0,0.951,0.0,-5.192632112697142,-1.650701153341383,-1.485403,-5.98762,-5.3410200587024494,-1.5491351268657685
6790,YLR245C,YLR321C,14.146210821399988,20.672682792899906,0.8472628943975736,0.0,5.0,5.0,1.55,0.681,0.0,1.377,0.628,0.481,1.379,1.591,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9923973140268005,-1.928726857178288,-1.336164,-6.1569734,-5.336720014961734,-1.7715086824045938
6791,YLR321C,YBL003C,20.672682792899906,660.9364965739996,0.2354443403197871,950.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.45,2.008,0.821,0.0,0.956,0.861,0.0,1.449,1.177,-6.101323410423352,-1.3354723661433527,-1.4059566,-5.96236,-5.789120228452407,-1.5666023917703078
6792,YLR321C,YKL081W,20.672682792899906,1762.8644851,0.7878801183441646,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852,5.0,4.387,0.531,0.0,1.128,1.024,0.0,0.832,0.732,-3.8107790034831273,-2.9897855630225068,-1.945807,-5.1893,-4.333222716415779,-2.6399294689451063
6793,YLR321C,YJL148W,20.672682792899906,70.73105410720012,0.7992253485450651,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.316,0.0,0.0,0.0,0.0,0.0,0.0,1.306,0.0,-4.975272688130043,-1.8364855722335165,-1.4643935,-5.994335,-5.281018959958685,-1.720105930306759
6794,YLR321C,YGL076C,20.672682792899906,2122.739978120008,0.6081029882162916,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606,5.0,1.737,0.95,0.0,0.0,0.632,0.0,0.725,0.883,-4.503866754802992,-2.331358363030989,-2.2261417,-5.1266646,-4.900102418279073,-2.281629631247473
6795,YLR321C,YBL071W-A,20.672682792899906,70.90149038209994,0.8205281451805241,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.179,0.678,0.591,0.624,0.0,0.0,0.942,0.576,-4.752528437639423,-2.0523056025112725,-1.5703921,-5.8120337,-5.013373587437711,-1.8928470654475231
6796,YER182W,YLR321C,8.256767948840006,20.672682792899906,0.0694128886841421,0.0,0.556,4.638,4.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.542067232364699,-1.4880485891820916,-1.0188577,-6.5653915,-5.868270939493163,-1.307370935129366
6797,YLR321C,YJL166W,20.672682792899906,87.1108771635001,0.4826044272992117,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013,4.698,4.56,0.557,0.0,0.735,0.0,0.569,0.0,0.9,-5.478547834330103,-1.3541510128732062,-1.5688858,-5.9151387,-5.625313547419763,-1.3268440683003146
6798,YLR321C,YIL136W,20.672682792899906,2.3337657446500057,0.306742899324971,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891,5.0,5.0,1.845,0.333,1.213,1.891,1.768,0.989,0.723,-4.943437947124706,-1.8649348190506965,-1.2290471,-6.281326,-5.069122788338259,-1.7988598859048497
6799,YLR321C,YLL041C,20.672682792899906,14.464103199399975,0.5364581817726704,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.894,5.0,5.0,0.897,0.548,1.421,0.799,1.229,0.931,0.756,-4.563552834635787,-2.234845510895243,-1.3480282,-6.019786,-4.886904231081965,-1.931363092166385
6800,YLR321C,YOL012C,20.672682792899906,88.54480106750012,0.4804887720091901,386.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796,2.017,1.425,1.059,0.834,1.002,0.968,0.509,1.804,0.98,-4.649563353672971,-2.153405673433513,-1.4778721,-5.9701443,-4.8945703513115015,-2.0504012466711443
6801,YLR321C,YGR261C,20.672682792899906,69.47361314530005,0.8012662599273034,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486,4.504,1.079,1.098,3.592,1.108,1.767,0.0,0.111,0.729,-4.964730035243224,-1.8405162593880515,-1.3579984,-5.990978,-5.400389969013695,-1.6899614382666857
6802,YLR321C,YBR009C,20.672682792899906,1851.38534125,0.5136627673209271,943.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.784,2.22,1.613,0.824,1.577,1.441,1.256,2.115,1.419,-5.231590357178057,-1.6376628351384424,-1.4684615,-5.735511,-5.376886152321664,-1.5859661112844483
6803,YCL010C,YLR321C,29.70704272500014,20.672682792899906,0.8700181493989783,0.0,5.0,2.669,0.881,1.826,0.0,0.0,0.647,0.0,0.693,0.879,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.333534617337659,-1.7539265455493882,-0.93424785,-6.256273,-5.482397120257352,-1.543654862256001
6804,YLR321C,YBR139W,20.672682792899906,19.5100982252,0.3226374470257651,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349,5.0,0.965,0.709,0.0,0.0,5.0,0.55,0.0,1.026,-5.150165949763493,-1.662610244237242,-1.468133,-6.2179976,-5.568223147013353,-1.5079339877521476
6805,YLR321C,YNL030W,20.672682792899906,1888.5191446599983,0.2754522215980536,858.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.784,2.22,1.613,0.811,1.578,1.438,1.256,2.11,1.419,-5.359210699129419,-1.649460225082415,-1.657335,-5.5359592,-5.472249466145095,-1.653381043317837
6806,YLR321C,YPR118W,20.672682792899906,102.216673824,0.6916269032365766,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222,4.459,0.111,0.222,0.0,0.111,0.111,0.707,0.821,0.0,-5.438587294265259,-1.4055670592525509,-1.5516244,-5.912238,-5.794197409790441,-1.7762413402738866
6807,YLR321C,YHR117W,20.672682792899906,35.34342359919995,0.8236004686930785,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182,5.0,5.0,1.602,0.0,0.882,1.316,0.977,0.0,0.0,-5.082139505468224,-1.7267607799744715,-1.179693,-6.413105,-5.404191897254171,-1.553228311307515
6808,YLR321C,YPR187W,20.672682792899906,165.03912624999995,0.5744041305360392,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.885,0.0,0.0,0.0,0.55,0.0,0.0,1.278,0.505,-4.587374654099517,-2.212365908266064,-1.6610794,-5.742897,-4.844672918692902,-2.0856332800458257
6809,YLR321C,YBL002W,20.672682792899906,785.7577101720013,0.4569847062133226,329.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-6.247031232381557,-1.454914544985618,-1.9247017,-5.472625,-5.877298782589745,-1.6360589312540998
6810,YLR362W,YLR321C,8.452262454589988,20.672682792899906,0.7568007521446443,0.0,3.637,5.0,1.605,1.471,0.907,2.344,1.393,0.991,1.896,2.551,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.713843671798705,-1.5497889063876,-1.5252326,-5.930481,-5.692161498931086,-1.5725145272912808
6811,YJL035C,YLR321C,14.653445472400085,20.672682792899906,0.5962561815790739,0.0,4.437,4.548,1.879,0.0,0.0,0.0,0.0,0.981,0.51,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.150819930497077,-1.2369343036069154,-1.1428459,-6.302395,-6.190418998781314,-1.1644628261770322
6812,YLR321C,YDR190C,20.672682792899906,78.87122283410001,0.876119732932697,264.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.258,1.264,0.987,0.0,0.765,1.086,0.0,1.711,0.0,-4.441394121703239,-2.359096281560501,-1.5982773,-5.8238344,-4.726165947788201,-2.227353692925061
6813,YLR321C,YOR254C,20.672682792899906,112.72229135,0.6256367097261342,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.475,5.0,2.047,2.268,2.419,2.298,1.595,1.519,-5.032455597904824,-1.7841122683575368,-1.6456758,-5.885833,-5.281127748883737,-1.68712103302324
6814,YLR321C,YGL022W,20.672682792899906,242.4727429250001,0.6491173642037,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001,5.0,0.834,5.0,1.486,3.071,1.144,0.0,0.548,1.512,-5.93742878668222,-0.9744395655334792,-1.4423397,-6.1506057,-6.001549071921006,-1.0249333555407418
6815,YLR321C,YGL207W,20.672682792899906,147.15609461600013,0.8628629556343334,153.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711,1.906,1.27,1.214,0.0,0.0,0.0,0.0,1.244,0.0,-5.601272877286551,-1.3003419138026475,-1.8812505,-5.488101,-5.927372048371476,-1.238407319396008
6816,YBL057C,YLR321C,55.43419455860002,20.672682792899906,0.6737205642065159,0.0,0.926,5.0,4.451,0.73,0.0,0.0,0.686,1.464,0.0,0.801,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.905741354730462,-0.9929062985380948,-0.7840365,-6.379661,-5.93811902889392,-1.0164924863446485
6817,YMR073C,YLR321C,38.23678766590007,20.672682792899906,0.6828835382286425,0.0,1.855,4.527,1.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.095115761937468,-1.0154834085280249,-0.96812403,-6.517929,-6.065413516132127,-1.1007397652010695
6818,YLR321C,YLR059C,20.672682792899906,36.78014813569987,0.8041542766004613,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.594,0.0,-5.06398596317627,-1.7460921775695732,-1.3524809,-6.142203,-5.49127596804695,-1.523408887183719
6819,YLR321C,YMR318C,20.672682792899906,235.35219444200013,0.8011112827982385,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524,4.484,1.838,0.927,0.681,1.661,1.071,1.416,0.819,1.427,-4.730555834247844,-2.078783026506539,-1.9026685,-5.481941,-5.517629935941227,-1.8906888262755728
6820,YLR323C,YDR416W,9.902347575000002,7.912008610590016,0.8223989978228216,968.0,5.0,1.389,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.024011286144316,-1.367658127471445,-0.7003486,-7.1802797,-6.272333388884583,-1.185523491257041
6821,YLR323C,YLL036C,9.902347575000002,13.865532035299989,0.8980913651204278,999.0,5.0,1.389,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.388,0.0,0.0,0.0,0.0,0.0,0.531,0.0,-5.554665564175089,-1.8194877954511863,-0.6375551,-6.9831343,-5.897018356587604,-1.500031843729895
6822,YBR168W,YLR324W,9.772503127849989,17.1968249871,0.6277046003931239,996.0,1.306,5.0,1.262,1.777,0.936,2.138,1.288,5.0,0.655,0.0,2.76,5.0,1.695,5.0,1.066,1.287,1.552,5.0,0.864,0.0,-6.88204765466699,-1.0759086405330458,-1.1099095,-7.298866,-6.886727079145391,-1.018232289065621
6823,YLR324W,YML092C,17.1968249871,132.61368152500026,0.7226909041720322,0.0,2.76,5.0,1.695,5.0,1.066,1.287,1.552,5.0,0.864,0.0,5.0,5.0,1.922,0.913,0.844,0.723,0.697,0.0,0.0,0.849,-3.848862484244557,-3.0123069794396,-1.9820837,-5.2999535,-4.413275555713786,-2.5976733916656776
6824,YDR479C,YLR324W,8.615169833589965,17.1968249871,0.7995426494757224,964.0,1.601,5.0,1.181,5.0,0.752,1.929,1.272,5.0,0.111,0.0,2.76,5.0,1.695,5.0,1.066,1.287,1.552,5.0,0.864,0.0,-6.490139953096218,-0.8497250967185206,-0.9761745,-6.9976153,-6.499032928026687,-1.0132550689631885
6825,YLR325C,YGR027C,2274.31675497,2417.704232960002,0.8919510386682659,999.0,2.738,5.0,1.972,1.184,0.0,0.929,0.691,0.0,0.754,0.952,2.449,5.0,2.532,0.743,0.0,0.826,0.622,0.0,0.843,0.0,-8.05985224965607,-0.2662007973417206,-0.41583052,-6.6175776,-7.439957712891016,-0.3059148373768797
6826,YLR325C,YPL037C,2274.31675497,712.3243879449998,0.6752510429301213,841.0,2.738,5.0,1.972,1.184,0.0,0.929,0.691,0.0,0.754,0.952,5.0,5.0,1.898,1.262,0.0,0.0,0.765,0.741,0.0,0.681,-5.981536872239691,-0.4341702563888863,-0.81688714,-5.227379,-5.2841674810714805,-0.6593597720768066
6827,YLR325C,YGR285C,2274.31675497,547.0411433549999,0.2692904707150287,237.0,2.738,5.0,1.972,1.184,0.0,0.929,0.691,0.0,0.754,0.952,4.585,5.0,4.336,1.66,0.0,0.872,0.751,0.0,1.32,1.028,-5.719703646801415,-0.5443362340582251,-1.4957695,-4.8449836,-5.52149789373357,-0.6414937921792613
6828,YLR325C,YHR064C,2274.31675497,594.009628055,0.3573070291654384,378.0,2.738,5.0,1.972,1.184,0.0,0.929,0.691,0.0,0.754,0.952,4.017,5.0,1.892,1.705,0.0,3.662,1.223,0.721,1.15,1.051,-5.978231761562465,-0.4158474085110449,-1.3006705,-4.512125,-5.894484183992823,-0.4663670951255613
6829,YLR325C,YNL302C,2274.31675497,2097.736724710001,0.8555428755255715,995.0,2.738,5.0,1.972,1.184,0.0,0.929,0.691,0.0,0.754,0.952,2.297,5.0,1.568,0.685,0.0,0.0,0.0,0.0,0.629,0.583,-7.2915695958519535,-0.2041178316174759,-0.4668383,-6.4066343,-6.65192058467889,-0.342126934155858
6830,YLR327C,YJR145C,10.56900808500002,3092.620852790003,0.1683410614278141,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,1.472,5.0,2.627,0.905,0.0,0.972,0.641,0.0,0.724,0.924,-7.583036470570353,-1.3120215759802578,-2.3655465,-5.1586246,-6.78860827739615,-1.5255472270048664
6831,YLR327C,YPL081W,10.56900808500002,685.4482152570006,0.3329363825418209,390.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,4.547,5.0,1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.849595908324158,-1.9446869675095115,-1.779335,-5.5348673,-4.892759050094512,-1.949701760291178
6832,YLR039C,YLR327C,10.613003955900016,10.56900808500002,0.1788701429708629,0.0,0.778,5.0,1.611,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,-6.129256517896434,-1.262930633585041,-1.6351956,-6.1395874,-6.128383331842255,-1.206906169425923
6833,YLR327C,YLR048W,10.56900808500002,2100.684350040002,0.351971980535169,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,2.156,5.0,1.748,0.952,0.0,0.913,0.786,0.333,0.0,0.64,-4.8452163539169,-1.969601307668608,-2.1456468,-5.0544624,-4.844138006404972,-2.006590918947035
6834,YLR327C,YNL302C,10.56900808500002,2097.736724710001,0.0144346029774464,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,2.297,5.0,1.568,0.685,0.0,0.0,0.0,0.0,0.629,0.583,-4.4230409806033775,-2.3162533108478427,-2.3465426,-5.114621,-4.679515693195495,-2.261827625164724
6835,YLR327C,YLR333C,10.56900808500002,1098.3429557999996,0.1984136951193434,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,2.3,5.0,2.507,0.0,0.0,0.576,0.0,0.0,0.0,0.0,-4.8871637038345614,-1.8966614237804345,-1.918864,-5.386137,-4.903944577842594,-1.9235101167141877
6836,YLR327C,YHR203C,10.56900808500002,3103.1495211500023,0.2092605339318923,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,1.591,5.0,2.725,0.922,0.0,1.074,0.689,0.0,0.873,0.88,-5.533392685600772,-1.530769208350591,-2.3777282,-5.1641893,-5.686118625378389,-1.698944713584745
6837,YNL163C,YLR327C,22.346174609900096,10.56900808500002,0.4332804606807034,0.0,2.793,5.0,1.829,0.593,0.0,0.0,0.0,0.0,0.84,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,-6.380400550242569,-0.6685342690080283,-1.2941588,-6.1911592,-6.145967611329655,-0.9612992703773804
6838,YLR327C,YBR189W,10.56900808500002,2547.400566030002,0.1361062647668094,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,3.44,5.0,1.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.777297947376298,-2.008895840529893,-2.074322,-5.186499,-4.825376362792316,-2.000812582635596
6839,YLR327C,YGR027C,10.56900808500002,2417.704232960002,0.1845899595047289,0.0,3.971,4.456,2.028,0.6,0.0,0.0,0.0,0.684,0.0,1.129,2.449,5.0,2.532,0.743,0.0,0.826,0.622,0.0,0.843,0.0,-4.560354328698628,-2.1936283279088924,-2.136679,-5.2262344,-4.783229698640912,-2.1046835566560302
6840,YLR328W,YGR159C,25.16054909779997,401.0365549739994,0.8018478211469585,0.0,4.694,4.556,1.846,0.685,1.244,0.885,1.07,1.163,0.65,0.0,5.0,4.522,4.233,0.918,0.0,0.952,1.165,0.589,0.717,1.025,-5.840665267150125,-1.182705934398873,-1.6633942,-5.6775517,-5.537384998683026,-1.4283635695377956
6841,YLR330W,YKL006W,60.47926144339997,2411.878059399999,0.1397619166839455,187.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,5.0,5.0,2.352,0.581,0.0,0.0,0.0,0.222,0.734,0.0,-4.616547580629156,-1.9469476806978043,-2.2254076,-4.630443,-4.649361538155489,-1.994494681550489
6842,YLR330W,YGL076C,60.47926144339997,2122.739978120008,0.2947728223158771,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.606,5.0,1.737,0.95,0.0,0.0,0.632,0.0,0.725,0.883,-4.344078564797893,-2.211476336369505,-2.2515254,-4.691638,-4.738824237386889,-2.0025278759424934
6843,YMR237W,YLR330W,63.1603923158,60.47926144339997,0.926653153545098,999.0,2.701,5.0,0.0,0.768,5.0,1.496,1.086,0.0,0.701,0.966,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,-7.754077891665091,-0.4740131929269847,-0.7855148,-6.6283174,-7.64314329889223,-0.5115966390500349
6844,YLR330W,YMR242C,60.47926144339997,1980.387745000001,0.2512288375306392,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.297,5.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8499695305295685,-1.7429376505138443,-1.9939737,-4.844019,-4.739631221660179,-1.8601033310947743
6845,YLR330W,YOR312C,60.47926144339997,1848.57449734,0.0829569585462386,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.281,5.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.343147058447901,-2.2020759260240594,-2.0145853,-4.8497477,-4.468134675800898,-2.086660200722393
6846,YLR330W,YGR085C,60.47926144339997,1653.0049433599995,0.2402186370093442,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,3.981,5.0,1.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.685699874337205,-1.8979371502659488,-2.096865,-4.674364,-4.644970473348422,-1.9652161578613183
6847,YLR330W,YDL191W,60.47926144339997,2446.9437396100043,0.0360183306584764,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.856,5.0,2.083,0.926,0.0,1.092,0.747,0.0,0.0,0.0,-4.800056612261206,-1.799659591538612,-2.290929,-4.612007,-4.685949901509621,-1.944761258269784
6848,YLR330W,YFR032C-A,60.47926144339997,2678.82078922,0.1658111107238139,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,1.632,5.0,0.983,1.046,0.0,0.783,0.576,0.0,0.865,0.0,-4.771911454598178,-1.826055945603172,-2.253357,-4.812736,-4.75366422148738,-1.852521810534185
6849,YLR330W,YDR382W,60.47926144339997,3624.998383830001,0.0860743799441161,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.17,5.0,1.266,1.289,0.92,1.338,4.227,0.0,0.538,1.094,-3.843498312973932,-2.697485989585452,-2.5980098,-4.2222705,-4.13228559037905,-2.504063432328799
6850,YLR330W,YLR075W,60.47926144339997,3531.3912500600027,0.1132792976548981,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.286,5.0,2.549,0.83,0.0,0.73,0.509,0.0,0.976,0.526,-4.688633312615591,-1.8991063532019887,-2.3045883,-4.690881,-4.565320809547455,-2.199101981085225
6851,YLR330W,YDL081C,60.47926144339997,3229.4345022,0.0404925368811352,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,1.943,5.0,1.78,0.67,0.0,0.815,0.645,0.0,0.0,0.925,-3.944826204135389,-2.600428145873652,-2.3449929,-4.605491,-4.191771070862317,-2.20048240096758
6852,YLR330W,YGR027C,60.47926144339997,2417.704232960002,0.046774858490133,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.449,5.0,2.532,0.743,0.0,0.826,0.622,0.0,0.843,0.0,-3.876853478894087,-2.65603713796473,-2.2426586,-4.721157,-4.144574998488268,-2.422626049959076
6853,YLR330W,YNL067W,60.47926144339997,703.9950229100007,0.3269803261475719,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.304,5.0,1.67,0.593,0.0,0.0,0.0,0.0,0.0,0.604,-4.42369620568448,-2.131952239590325,-1.898279,-4.8089666,-4.475188901637384,-2.100388569072856
6854,YLR330W,YML073C,60.47926144339997,1505.4925041999998,0.2602356417053105,0.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,2.008,5.0,1.017,0.0,0.0,0.905,0.513,0.0,0.0,0.0,-4.428809338508664,-2.116673417717963,-2.1366236,-4.8690915,-4.498274549172027,-2.082674849240856
6855,YLR330W,YPL131W,60.47926144339997,2522.15546025,0.2398943849043661,205.0,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,4.305,5.0,1.558,1.17,0.59,1.013,1.053,0.0,1.279,0.697,-4.718744462052274,-1.86167884062496,-2.4745615,-4.601735,-4.727452864169466,-1.9066677209309475
6856,YOR299W,YLR330W,17.23300113449995,60.47926144339997,0.7677758247192478,999.0,2.518,5.0,0.0,0.853,5.0,1.458,0.914,0.344,0.882,1.121,2.838,5.0,1.798,1.437,5.0,1.978,1.498,0.583,1.415,2.286,-5.878346149301819,-1.3200329204185388,-1.0923481,-6.400717,-6.007838395749065,-1.2558239291306592
