,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Endosome,Cmin_Lysosome,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Extracellular_region,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Endosome,Cmax_Lysosome,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Extracellular_region,Kd,int_stoich,fb_pred,Kd_pred,corum,Kd_pred_RF,fb_pred_RF
19573,WDR61,G3BP2,102.80280970000008,140.06581109999993,0.702879292679946,212.0,5.0,5.0,0.972,0.969,0.0,0.89,0.0,0.0,0.686,1.211,1.198,2.09,5.0,1.524,1.617,1.061,1.424,1.338,1.36,0.0,1.636,1.413,-3.657700373781372,-2.3487718364431767,-2.355013,-4.048558,0.0,-3.6052715221760208,-2.41037717082182
19574,WDR61,SNRPC,102.80280970000008,273.68458000000027,0.7433336422053715,291.0,5.0,5.0,0.972,0.969,0.0,0.89,0.0,0.0,0.686,1.211,1.198,5.0,2.483,0.932,0.832,0.0,0.696,0.0,0.0,0.0,0.976,1.156,-4.3401496617843724,-1.68394427424944,-1.9407957,-4.5683427,0.0,-4.4880793028433565,-1.6635436496097795
19575,WDR61,SF3B3,102.80280970000008,429.4801219999996,0.2288956347419845,356.0,5.0,5.0,0.972,0.969,0.0,0.89,0.0,0.0,0.686,1.211,1.198,5.0,1.806,1.365,1.269,1.019,3.231,0.909,0.741,0.0,1.412,1.335,-5.452005401231098,-0.7375314959106681,-2.4716346,-3.9678977,0.0,-5.223926481398938,-1.1571966196720582
19576,WDR61,SNRPF,102.80280970000008,131.2606710000002,0.5211554245102086,360.0,5.0,5.0,0.972,0.969,0.0,0.89,0.0,0.0,0.686,1.211,1.198,5.0,5.0,1.227,0.741,0.505,0.692,0.0,0.761,0.0,1.109,2.768,-4.325290070581459,-1.6946994390304038,-2.2554393,-4.3526387,0.0,-4.223248394368212,-1.8547186651457657
19577,WDR61,SF3B2,102.80280970000008,240.1678866999999,0.1496676684578731,438.99999999999994,5.0,5.0,0.972,0.969,0.0,0.89,0.0,0.0,0.686,1.211,1.198,5.0,2.796,1.35,1.147,0.7,1.088,0.626,0.0,0.808,1.295,1.13,-4.480421138793811,-1.5494040122561772,-2.193149,-4.2572966,0.0,-4.398984420647389,-1.6404176991446278
19578,WDR62,YWHAQ,23.79012032999995,344.40634130000046,0.1503705124887311,612.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,5.0,2.372,1.9,1.703,2.309,1.865,2.033,1.411,2.806,4.481,-4.198048921492838,-3.117228870635185,-2.897112,-4.8444796,0.0,-4.38564185080459,-3.096878950730726
19579,WDR62,YWHAG,23.79012032999995,121.98233330000005,0.1274483826559255,594.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,5.0,5.0,1.785,1.486,1.957,1.433,1.641,0.849,3.044,4.369,-5.499240231000742,-2.073217717579535,-2.783321,-5.0827775,0.0,-5.238613893569167,-2.3417651685797782
19580,WDR62,MAPRE1,23.79012032999995,142.6540000000001,0.2598142253027422,185.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,3.332,5.0,1.419,1.49,3.574,3.437,1.348,1.144,0.682,5.0,1.291,-4.767362964080313,-2.5859183284502287,-3.065816,-4.1597414,0.0,-4.626673832606206,-2.9055580404013046
19581,WDR62,VPS35,23.79012032999995,107.28728670000062,0.0657379116160706,190.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,2.751,5.0,2.433,2.118,2.92,2.462,5.0,4.58,1.774,2.433,4.402,-4.285865391329593,-3.012687617679888,-3.018849,-4.581135,0.0,-4.2722606981006335,-3.015575762170644
19582,WDR62,TUBB4B,23.79012032999995,506.40568000000064,0.0490756520112694,234.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,4.556,5.0,2.021,1.744,1.217,1.838,1.392,4.298,1.588,5.0,4.362,-4.222491889991847,-3.155550735766772,-3.3057866,-4.299324,0.0,-4.251942266165076,-3.2473284444863264
19583,WDR62,MAPK8,23.79012032999995,33.720776850000036,0.2470605873580351,873.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,4.844,3.088,2.919,2.038,2.944,2.26,2.591,2.313,2.807,2.991,-4.366940673538766,-2.9266557362788563,-2.11538,-5.6325183,0.0,-4.809971458584338,-2.5338405028954765
19584,WDR62,POLR3H,23.79012032999995,90.46937199999954,0.0360225953454597,376.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,4.481,1.989,0.742,0.578,0.964,0.0,0.0,0.0,4.416,0.802,-6.466912726401532,-0.9750402219601496,-2.0708554,-5.33047,0.0,-5.790536718732935,-1.534719231835234
19585,WDR62,YWHAH,23.79012032999995,178.25504900000107,0.2066620653876885,422.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,2.911,5.0,5.0,1.595,1.057,4.343,1.254,1.256,0.977,1.944,4.336,-4.554835896140481,-2.7766154941295405,-3.200594,-4.6895475,0.0,-4.563471065183229,-2.937935294943158
19586,WDR62,YWHAB,23.79012032999995,171.4434139999997,0.2123922008635974,361.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,5.0,1.996,1.826,1.497,1.976,1.463,1.592,1.147,2.17,4.355,-5.488103323940749,-2.1439361708546194,-3.0305033,-4.5783224,0.0,-5.070920236097739,-2.5195957977388983
19587,WDR62,YWHAZ,23.79012032999995,479.14495499999896,0.2222967627989984,420.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-4.693355354617067,-2.748716969652384,-3.2695098,-4.6164565,0.0,-4.782708692547474,-2.847665564180982
19588,WDR62,DNAJC7,23.79012032999995,204.41173799999981,0.3898691058871256,447.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,4.663,5.0,1.76,1.512,1.049,1.274,1.109,1.251,0.972,3.66,4.23,-4.344542778674445,-2.9621521333830603,-2.642506,-4.530366,0.0,-4.397074863463982,-2.923795367951546
19589,WDR62,MAP4,23.79012032999995,102.58852210000015,0.4854526256164129,190.0,5.0,4.676,1.012,0.866,1.082,1.176,0.753,0.623,0.0,5.0,0.974,3.334,4.803,1.575,1.359,1.541,4.691,1.327,1.219,0.548,5.0,1.451,-5.265995898546566,-2.094965428040588,-2.8630712,-4.920899,0.0,-5.186218254812785,-2.365024702410976
19590,WDR7,ATP6V1B2,6.732359332999997,43.85987033000009,0.3825073886832573,757.0,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,2.037,5.0,3.062,1.511,1.429,5.0,2.056,4.454,0.958,1.508,4.347,-5.668687896059959,-2.026005939134501,-2.298525,-6.2568994,0.0,-5.662427490768389,-2.1133080377242406
19591,DMXL1,WDR7,14.215487600000015,6.732359332999997,0.5574743186336846,864.0,3.428,4.361,0.929,1.765,0.797,1.388,1.237,1.141,0.328,0.985,0.962,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,-6.6024683682456375,-1.1835447089211526,-1.6865116,-6.757325,1.0,-6.416122878361935,-1.362732481282858
19592,WDR7,ATP6V1E1,6.732359332999997,108.99648670000005,0.4026366092973903,766.0,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,3.136,5.0,1.761,1.342,1.385,4.32,4.38,4.4,2.109,1.388,4.287,-6.831690287189589,-1.4916467225268288,-2.461081,-6.153036,0.0,-6.382763748696238,-1.7339077277140251
19593,WDR7,ATP6V1H,6.732359332999997,33.804705530000014,0.4191848606930342,772.0,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,2.525,4.813,1.646,1.425,4.275,4.312,4.375,4.44,1.003,2.468,4.282,-6.743250572107519,-1.264649474060639,-2.3671293,-6.0734434,0.0,-6.457042965795761,-1.666911717070045
19594,WDR7,DDOST,6.732359332999997,217.37234459999976,0.2661493610029046,200.0,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,1.861,5.0,1.785,5.0,1.413,4.615,1.173,4.318,0.917,1.267,1.701,-4.774548467324553,-2.839529041977316,-2.799418,-5.040948,0.0,-4.72850895476815,-2.9016771957867946
19595,WDR7,ATP6V1F,6.732359332999997,332.93260000000055,0.4441671365671956,484.0,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,2.923,5.0,1.512,1.047,4.223,4.271,4.339,4.318,0.723,1.602,4.29,-4.543072087508999,-3.052149615600056,-3.0149558,-4.782218,0.0,-4.607711830702187,-3.01612768754764
19596,WDR7,RPN1,6.732359332999997,197.09055030000013,0.2821230650842019,204.99999999999997,2.562,4.322,1.348,1.038,1.518,2.069,1.311,1.692,1.125,1.352,1.905,2.661,5.0,1.61,5.0,1.893,2.135,1.243,1.343,1.144,1.404,1.925,-4.287975078597402,-3.316182912286926,-2.9294727,-4.8009815,0.0,-4.470130005953958,-3.219577914716952
19597,WDR74,VPS35,85.93774933000049,107.28728670000062,0.025291647040398,227.0,5.0,2.284,1.504,0.0,0.0,0.652,0.0,0.0,0.0,0.778,0.6,2.751,5.0,2.433,2.118,2.92,2.462,5.0,4.58,1.774,2.433,4.402,-3.1760578227695606,-3.3542297739937803,-2.3282826,-3.8707538,0.0,-3.5707118869978034,-3.2238016924054653
19598,WDR75,PSPC1,62.94664799999993,61.57429400000005,0.4022944514353811,206.0,5.0,2.5,0.751,0.603,0.0,0.546,0.0,0.0,0.0,0.0,0.0,5.0,4.02,2.075,1.023,0.77,1.366,0.604,0.743,0.645,1.414,1.351,-3.4761466817933817,-3.108619058668089,-2.4042077,-4.4804754,0.0,-3.693687796096432,-2.9396258309504133
19599,WDR75,NOL11,62.94664799999993,132.25994530000065,0.3829954498368736,992.0,5.0,2.5,0.751,0.603,0.0,0.546,0.0,0.0,0.0,0.0,0.0,5.0,2.026,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.0,-5.842918489196316,-0.8784733111864912,-1.0250165,-5.916239,0.0,-5.509573216367667,-1.25314829599767
19600,WDR76,HMGN5,19.91403567000006,133.36880330000005,0.0743646314431099,200.99999999999997,5.0,1.286,1.085,0.512,0.0,0.767,0.737,0.775,0.0,0.704,1.046,5.0,4.36,4.292,0.946,0.0,1.184,0.855,0.845,0.0,1.317,1.959,-5.038385481618272,-2.357360467148143,-2.44969,-4.6783524,0.0,-4.932789258089045,-2.5219189873568606
19601,WDR76,CSNK2B,19.91403567000006,199.16898580000117,0.2338666128333735,190.0,5.0,1.286,1.085,0.512,0.0,0.767,0.737,0.775,0.0,0.704,1.046,5.0,4.754,1.656,1.435,1.236,1.779,1.097,1.235,0.781,1.803,4.518,-3.0999664192252183,-4.231958064347371,-2.9514682,-4.378483,0.0,-3.5445747927473565,-3.851723570793713
19602,WDR76,NUMA1,19.91403567000006,63.87434477000034,0.0595732112672812,628.0,5.0,1.286,1.085,0.512,0.0,0.767,0.737,0.775,0.0,0.704,1.046,5.0,5.0,2.672,1.25,2.867,5.0,1.31,1.05,0.643,5.0,4.38,-5.328949956207286,-2.066253577964684,-2.2089987,-6.09221,0.0,-5.267429669842535,-2.0541784022424463
19603,WDR3,WDR77,89.22553332999958,188.31196999999975,0.1542997125587335,369.0,4.724,2.051,1.568,0.994,0.698,0.0,0.0,0.0,0.0,0.727,0.939,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,-6.117729248785389,-0.8596415189093848,-2.584049,-4.0682306,0.0,-5.325725431861431,-1.4587960189249294
19604,SMN1,WDR77,145.4646926000008,188.31196999999975,0.1804037020187651,752.0,5.0,5.0,2.044,1.655,1.331,1.942,1.552,1.705,0.824,2.286,1.861,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,-5.03931973567841,-1.0955164425319992,-2.2224,-4.469468,0.0,-4.6185409003345805,-1.5049672299350536
19605,CLNS1A,WDR77,242.41911170000083,188.31196999999975,0.2968190811304297,999.0,5.0,5.0,1.018,0.717,0.522,4.291,0.53,0.0,0.0,3.935,1.596,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,-5.295899233825007,-0.6349419303250742,-1.1805811,-5.8403883,1.0,-5.1499646708906415,-0.8625509684054447
19606,WDR77,RPS11,188.31196999999975,2906.3982530000008,0.2220474730177163,380.0,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,4.717,5.0,1.957,1.458,0.704,1.383,0.868,1.156,0.591,1.388,4.304,-5.47109533595372,-0.680480586603486,-2.046242,-3.8899271,0.0,-5.110452588285198,-1.0812805442507698
19607,CSNK2A2,WDR77,66.80128833000018,188.31196999999975,0.1848998199187728,244.0,5.0,4.471,2.097,1.815,1.527,2.114,1.473,1.587,1.225,2.156,1.928,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,-3.2660188164670103,-2.867634099254907,-2.8512316,-3.5430944,0.0,-3.321604650334515,-2.9403263922636
19608,RIOK1,WDR77,62.78524932999989,188.31196999999975,0.0561396591032616,990.0,4.717,5.0,1.134,1.059,0.742,1.109,0.0,0.662,0.0,1.607,0.977,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,-4.031881226623387,-2.501215812522262,-1.469694,-6.081379,0.0,-4.2465923664289855,-2.3368598799601203
19609,WDR77,HNRNPH1,188.31196999999975,1139.6731900000068,0.0226191822040368,534.0,5.0,5.0,1.248,1.031,4.447,1.357,0.662,0.695,0.375,1.385,1.913,5.0,4.762,1.74,1.484,0.924,1.597,1.459,1.372,0.735,1.844,1.698,-4.475478116175677,-1.331754707100155,-2.4824638,-3.3859797,0.0,-4.141008360745039,-1.7840461876985885
19610,WDR82,SNRPF,91.21714900000019,131.2606710000002,0.0692073956741167,324.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,5.0,1.227,0.741,0.505,0.692,0.0,0.761,0.0,1.109,2.768,-3.753342828471964,-2.368690637487253,-2.220396,-4.400122,0.0,-3.881091597489616,-2.3458681099872445
19611,WDR82,SF3A1,91.21714900000019,156.81463989999986,0.0118472150966596,373.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,3.042,1.305,1.009,0.835,1.846,0.873,0.607,1.172,1.335,1.084,-3.182388526255941,-2.9365441724468773,-2.3396733,-4.238216,0.0,-3.407412109670478,-2.694715463012938
19612,WDR82,SNRPC,91.21714900000019,273.68458000000027,0.0814290599313774,342.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,2.483,0.932,0.832,0.0,0.696,0.0,0.0,0.0,0.976,1.156,-4.1295038615382325,-2.000931885758896,-1.9983196,-4.5319805,0.0,-4.175333352647181,-2.086302127633304
19613,WDR82,MIF,91.21714900000019,1469.5424669999995,0.1402882678774042,187.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,4.695,4.848,2.441,2.141,1.613,4.504,2.048,2.129,1.745,2.341,5.0,-3.9386028025766153,-2.207109204673862,-2.3387218,-4.0960712,0.0,-4.014205017288681,-2.3186619032768365
19614,WDR82,SNRPA,91.21714900000019,136.36808800000009,0.0314887854408701,386.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,3.151,1.654,1.448,0.757,1.61,1.446,1.213,0.613,1.649,1.704,-4.058747717513632,-2.0690478112193667,-2.2712379,-4.256975,0.0,-4.172114122961745,-2.150196667484447
19615,WDR82,TOP1,91.21714900000019,133.24700000000016,0.2906630434975178,379.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,5.0,2.343,1.685,1.296,2.031,1.506,1.777,1.042,2.165,1.896,-4.89037797236402,-1.2908604066058793,-2.1314754,-4.33673,0.0,-4.849177731931084,-1.5099153929499218
19616,WDR82,CPSF6,91.21714900000019,103.86747969999992,0.1728089807477226,459.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,5.0,1.345,1.208,0.92,1.474,1.347,0.91,0.586,1.63,1.115,-3.6082857130557424,-2.512960804194601,-2.3883429,-4.123563,0.0,-3.670101630660087,-2.540863486778428
19617,WDR82,RBM14,91.21714900000019,108.0757637000002,0.0594176464053858,304.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,5.0,1.201,0.902,0.84,1.155,0.799,0.973,0.601,1.439,1.086,-3.4389417080070976,-2.6824882063009987,-2.3214464,-4.2348824,0.0,-3.6302210955782175,-2.6038644590277715
19618,WDR82,RBM39,91.21714900000019,298.0152007999991,0.1277156286630786,451.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,4.856,2.014,1.507,1.022,1.117,1.326,0.745,1.0,0.0,4.534,1.271,-3.320726697173314,-2.7990405949120927,-2.4185014,-4.267826,0.0,-3.655677095159878,-2.5575304137572106
19619,WDR82,FUS,91.21714900000019,876.5974842999997,0.2010557426170453,459.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,4.202,2.738,2.404,2.028,2.428,2.226,2.378,1.42,2.818,2.488,-3.64154189546428,-2.485162278489223,-2.825997,-3.6455686,0.0,-3.61633084075654,-2.618524006633241
19620,WDR82,CSNK2B,91.21714900000019,199.16898580000117,0.2710786815955857,237.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,4.754,1.656,1.435,1.236,1.779,1.097,1.235,0.781,1.803,4.518,-3.183328918540712,-2.9359615996475354,-2.39149,-4.1597557,0.0,-3.404556000010363,-2.8584626255522965
19621,WDR82,HNRNPL,91.21714900000019,565.5616227000012,0.0608370428306891,310.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,5.0,2.167,1.528,0.796,1.572,1.083,1.213,0.0,1.807,4.354,-4.155051434013241,-2.0063234534577403,-2.0974138,-4.3228827,0.0,-3.9799146309549274,-2.41307558847589
19622,SUPT5H,WDR82,100.02680569999987,91.21714900000019,0.1536428793517828,499.0,5.0,2.774,1.097,1.128,0.0,1.076,0.0,0.0,0.0,1.194,1.068,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,-3.972851787244281,-2.334560427840848,-1.9130177,-4.7718663,0.0,-4.019400696966884,-2.295100553212564
19623,WDR82,SF3B1,91.21714900000019,208.2259350000008,0.0789826454029558,370.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,5.0,1.954,1.467,1.073,0.0,3.148,0.675,0.675,0.0,1.371,1.206,-3.5636382059846325,-2.557343617444274,-2.2697108,-4.3392878,0.0,-3.751677849270745,-2.410738377100522
19624,WDR82,SSRP1,91.21714900000019,390.1684133000013,0.1952983603772559,398.0,5.0,2.43,1.849,0.702,0.559,0.756,0.0,0.0,0.0,0.907,0.933,4.765,3.413,1.313,1.015,0.803,1.019,0.563,0.52,0.0,1.467,1.056,-5.166762982436176,-1.0595396707321656,-2.1705499,-4.4714217,0.0,-4.842103905364341,-1.4815199111251254
19625,WEE1,YWHAZ,35.834846000000006,479.14495499999896,0.6432873958391513,517.0,5.0,4.342,2.746,1.845,1.584,2.149,1.347,1.641,1.224,2.591,2.021,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-4.595346783892769,-3.2910181912590186,-2.595933,-4.3029385,0.0,-4.357504429829048,-3.193114803893031
19626,WFS1,CANX,21.08203332999996,685.9889127999966,0.3826005399106654,525.0,2.043,5.0,2.307,5.0,1.479,3.438,0.769,1.283,1.465,1.465,1.554,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-4.411993862588388,-3.01679955116776,-2.928585,-4.7220426,0.0,-4.447305058666323,-2.969252451514343
19627,WFS1,CCDC47,21.08203332999996,135.1943025,0.269562076731532,190.0,2.043,5.0,2.307,5.0,1.479,3.438,0.769,1.283,1.465,1.465,1.554,1.151,5.0,0.938,5.0,0.598,0.989,0.511,0.0,0.141,0.779,1.47,-3.980509905708937,-3.420467956299218,-2.425996,-4.6777496,0.0,-4.180141153560174,-3.1427559071748536
19628,WIZ,CBX1,39.46146467000001,161.4089360000002,0.4768322113066893,744.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,3.58,1.518,1.132,1.99,1.496,0.55,0.838,0.842,5.0,1.481,-6.183516729898653,-1.3853641209302432,-2.4809303,-5.0869217,0.0,-5.692432199091029,-1.8289608563061035
19629,WIZ,CTBP1,39.46146467000001,164.57825699999987,0.4489911246550161,844.9999999999999,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,4.236,2.807,1.649,1.993,2.155,1.978,1.688,1.651,2.266,2.098,-4.686594447567144,-2.435158292204191,-2.0624886,-5.169889,0.0,-4.8467993368113245,-2.3860191563164075
19630,WIZ,HDAC1,39.46146467000001,338.4568087000002,0.4717634586123851,486.00000000000006,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,5.0,2.763,2.327,1.698,2.564,1.911,2.178,2.016,2.683,2.575,-3.005595582742573,-4.1091141550167,-3.0961828,-4.3944974,1.0,-3.564571642585737,-3.567210128619829
19631,WIZ,HDAC2,39.46146467000001,315.9917489999999,0.2821457070055524,509.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,5.0,3.991,2.955,1.51,2.434,1.775,2.036,1.775,2.5,2.447,-4.999609717458752,-2.1563097160857514,-3.3615043,-4.4916935,1.0,-4.821991879672399,-2.476270501184457
19632,WIZ,CSNK2B,39.46146467000001,199.16898580000117,0.243162610635291,204.99999999999997,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,4.754,1.656,1.435,1.236,1.779,1.097,1.235,0.781,1.803,4.518,-3.738008318307252,-3.3810588998634903,-3.0346823,-4.150708,0.0,-3.89962080665753,-3.1784935698858625
19633,WIZ,HMGN5,39.46146467000001,133.36880330000005,0.1921065801676396,192.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,4.36,4.292,0.946,0.0,1.184,0.855,0.845,0.0,1.317,1.959,-4.424579775836048,-2.706635301545048,-2.8467522,-4.249983,0.0,-4.451158477560718,-2.7140299699102584
19634,WIZ,YY1,39.46146467000001,78.57844300000039,0.0796403153938647,271.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,3.465,2.515,1.982,1.348,2.203,1.623,1.872,1.807,2.242,2.275,-3.201034543699954,-3.9133463506412114,-3.7616174,-3.6105437,0.0,-3.7147703077244554,-3.516832830925324
19635,WIZ,CLNS1A,39.46146467000001,242.41911170000083,0.6130610214358246,200.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,5.0,1.018,0.717,0.522,4.291,0.53,0.0,0.0,3.935,1.596,-4.886817622846152,-2.291176434858503,-3.2972589,-3.8444936,0.0,-4.616133415589116,-2.802038281195231
19636,WIZ,NUMA1,39.46146467000001,63.87434477000034,0.1679855630462224,247.00000000000003,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,5.0,2.672,1.25,2.867,5.0,1.31,1.05,0.643,5.0,4.38,-3.668194428983504,-3.447512033884464,-2.6807683,-4.679592,0.0,-3.974331617413904,-3.0041859154739923
19637,WIZ,CTBP2,39.46146467000001,73.34375666999956,0.0978056631789108,688.0,5.0,1.274,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.802,4.0,5.0,4.122,1.906,1.531,1.392,2.168,1.183,1.213,1.148,2.624,1.858,-5.3706132366472,-1.8027653628031184,-2.3993335,-4.8777914,0.0,-5.100574276829691,-2.041096670370921
19638,WLS,TMED10,105.36337830000024,183.321759,0.3630557911397201,200.99999999999997,1.91,4.406,1.188,4.361,4.394,4.756,4.364,1.462,0.0,1.643,4.365,1.523,5.0,1.322,5.0,5.0,5.0,1.8,2.103,0.647,1.326,2.719,-4.055658765131744,-3.555087465610723,-2.0975134,-4.814193,0.0,-4.662676245791643,-2.3666760617247333
19639,WLS,CANX,105.36337830000024,685.9889127999966,0.5646016913138797,256.0,1.91,4.406,1.188,4.361,4.394,4.756,4.364,1.462,0.0,1.643,4.365,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-6.524800006463634,-2.1015695979467366,-2.2399778,-4.6145124,0.0,-5.664209167159296,-2.385113264870516
19640,WNK1,YWHAZ,66.32850880000017,479.14495499999896,0.4097085647986975,329.0,5.0,5.0,1.675,1.59,1.511,2.291,1.364,1.614,1.264,5.0,2.086,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-3.22466256375162,-3.7414833558416944,-2.6945996,-4.0822067,0.0,-3.324836102584687,-3.4257410108327133
19641,WNK1,YWHAE,66.32850880000017,1397.5557550000055,0.2975084247572951,268.0,5.0,5.0,1.675,1.59,1.511,2.291,1.364,1.614,1.264,5.0,2.086,5.0,5.0,3.893,4.384,1.668,2.048,1.741,1.701,1.491,2.438,4.4,-3.5869910540132173,-3.392308506077838,-2.4177623,-4.2284894,0.0,-3.679938803344599,-3.088064884182565
19642,WNK1,YWHAG,66.32850880000017,121.98233330000005,0.2430076279422285,396.0,5.0,5.0,1.675,1.59,1.511,2.291,1.364,1.614,1.264,5.0,2.086,5.0,5.0,5.0,1.785,1.486,1.957,1.433,1.641,0.849,3.044,4.369,-2.311089105552385,-4.649232232806138,-2.5875707,-4.2580996,0.0,-4.014308340188194,-2.752997040532433
19643,WNK1,YWHAB,66.32850880000017,171.4434139999997,0.2175704694608661,425.0,5.0,5.0,1.675,1.59,1.511,2.291,1.364,1.614,1.264,5.0,2.086,5.0,5.0,1.996,1.826,1.497,1.976,1.463,1.592,1.147,2.17,4.355,-1.7591584039767338,-5.200998830146238,-2.586084,-4.1478295,0.0,-2.4445681434263173,-4.492445221177606
19644,WNK2,YWHAZ,42.22296193999993,479.14495499999896,0.0069187049983559,288.0,3.252,5.0,0.858,0.857,0.683,3.51,0.759,0.866,0.0,1.175,1.207,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-3.1014579684745907,-4.481600287803788,-3.3365355,-3.966407,0.0,-3.2985612719898114,-4.050622730863604
19645,WNK2,OXSR1,42.22296193999993,35.691743329999944,0.3326796099257368,798.0,3.252,5.0,0.858,0.857,0.683,3.51,0.759,0.866,0.0,1.175,1.207,2.409,4.826,1.213,0.952,0.899,1.836,0.993,1.107,0.514,1.492,4.358,-6.2731946184930205,-1.5501785670964732,-2.2965817,-4.8864884,0.0,-5.897099303632785,-1.8206315744551933
